Beras Medium,Ikan Teri Asin,Bawang Putih Impor Honan,Bawang Putih Impor Kating,Minyak Goreng Bimoli Botol,Bawang Merah (Medium),Cabai Rawit Hijau,Minyak Goreng Curah,Cabai Rawit Merah,Cabai Merah Besar,Daging Sapi Lokal Paha Belakang,Cabai Merah Keriting,Indomie Rasa Kari Ayam,Kacang Kedelai Lokal,Daging Sapi Lokal Daging Has Luar (Sirloin),Gula Pasir,Kacang Kedelai Eks Impor,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Garam Beryodium Halus,Garam Beryodium Bata,Daging Sapi Lokal Daging Tetelan,Jagung Pipilan Kecil,Susu Bubuk Kaleng Merk Indomilk,Susu Bubuk Kaleng Merk Bendera,Daging Sapi Impor Beku,Susu Kental Manis Kaleng Merk Indomilk,Susu Kental Manis Kaleng Merk Bendera,Daging Sapi Lokal Has Dalam,Telur Ayam Kampung,Telur Ayam Ras,Ayam Boiler,Tepung Terigu Segitiga Biru,Ikan Kembung,Ayam Kampung,Kacang Hijau,Ketela Pohon,Beras Premium,Kacang Tanah
10590.0,118660.0,26500.0,29600.0,13440.0,29060.0,30200.0,12010.0,33860.0,36660.0,119000.0,34260.0,2460.0,12100.0,126667.0,12650.0,12250.0,93333.0,10700.0,3780.0,63333.0,16000.0,42800.0,44500.0,90000.0,10160.0,11560.0,143333.0,2200.0,23340.0,35660.0,10740.0,37660.0,83950.0,22700.0,5400.0,12513.0,25000.0
10540.0,118660.0,28000.0,29600.0,13340.0,28660.0,30200.0,11860.0,32860.0,34660.0,119000.0,32760.0,2460.0,12100.0,126667.0,12600.0,12250.0,90000.0,10400.0,3780.0,60000.0,16000.0,42800.0,44500.0,90000.0,10160.0,11560.0,143333.0,2200.0,23040.0,35660.0,10640.0,37660.0,83950.0,22600.0,5200.0,12575.0,24800.0
10690.0,120660.0,28000.0,32600.0,13540.0,30960.0,32200.0,12010.0,34860.0,37660.0,121000.0,35760.0,2460.0,12100.0,133333.0,12800.0,13125.0,100000.0,10500.0,3780.0,62500.0,16000.0,42800.0,44500.0,90000.0,10160.0,11560.0,150000.0,2250.0,23240.0,36260.0,10740.0,38660.0,88950.0,22600.0,5200.0,12950.0,25400.0
10640.0,125660.0,26500.0,28600.0,13640.0,30060.0,34300.0,12060.0,34360.0,37160.0,119000.0,34760.0,2460.0,12100.0,126667.0,12550.0,12125.0,100000.0,10500.0,3780.0,71667.0,16000.0,42800.0,44500.0,90000.0,10260.0,11560.0,143333.0,2200.0,23340.0,38260.0,10540.0,40660.0,82075.0,23000.0,5200.0,12825.0,25500.0
10590.0,120660.0,28000.0,30100.0,13240.0,30060.0,34200.0,11760.0,34860.0,37660.0,119000.0,35260.0,2460.0,12100.0,126667.0,12650.0,12250.0,93333.0,10900.0,3780.0,63333.0,16000.0,42800.0,44500.0,90000.0,10160.0,11560.0,143333.0,2180.0,23440.0,37560.0,10840.0,39660.0,84575.0,22100.0,5200.0,12638.0,24900.0
10790.0,120660.0,25500.0,29100.0,13640.0,30160.0,35500.0,12060.0,35360.0,36660.0,118000.0,35760.0,2460.0,12100.0,126666.6667,12900.0,13750.0,106666.6667,10400.0,3600.0,65833.33333,16000.0,42800.0,44500.0,90000.0,10160.0,12160.0,146666.6667,2300.0,23940.0,38060.0,10740.0,39160.0,93325.0,23900.0,5200.0,13137.5,25900.0
10590.0,121660.0,27500.0,28100.0,13340.0,32360.0,32500.0,11660.0,34360.0,37160.0,122500.0,33760.0,2460.0,12100.0,120000.0,12600.0,12125.0,90000.0,10400.0,3200.0,65000.0,16000.0,42800.0,44500.0,90000.0,10260.0,11560.0,143333.3333,2200.0,23940.0,37560.0,10040.0,40160.0,88325.0,23000.0,5400.0,13012.5,25300.0
10500.0,115800.0,26500.0,27960.0,13300.0,31400.0,29960.0,11760.0,32900.0,32260.0,123160.0,32360.0,2440.0,11850.0,120000.0,12810.0,13075.0,106666.6667,10200.0,3120.0,64166.666670000006,15400.0,42675.0,44750.0,85000.0,9820.0,12060.0,146666.6667,2300.0,24600.0,37460.0,9660.0,40840.0,90825.0,22400.0,5460.0,13125.0,26000.0
10450.0,115800.0,26500.0,27260.0,13300.0,31400.0,30460.0,11810.0,32300.0,32660.0,123660.0,32660.0,2440.0,11850.0,120000.0,12860.0,13075.0,106666.6667,10100.0,3120.0,66666.66667,15400.0,42675.0,44750.0,85000.0,9820.0,12060.0,146666.6667,2300.0,24600.0,37060.0,9760.0,40840.0,90825.0,22400.0,5460.0,13062.5,26100.0
10500.0,114500.0,25500.0,28960.0,13400.0,30200.0,29260.0,11660.0,30800.0,33160.0,123660.0,31660.0,2440.0,11850.0,120000.0,12760.0,12575.0,106666.6667,10200.0,3520.0,71666.66667,15400.0,42675.0,44750.0,85000.0,9820.0,12060.0,146666.6667,2390.0,25400.0,36860.0,9660.0,40840.0,90825.0,22100.0,5460.0,12625.0,26400.0
10500.0,116800.0,25500.0,28860.0,13400.0,30500.0,29960.0,11860.0,32300.0,33660.0,123660.0,33160.0,2440.0,11850.0,121666.6667,12760.0,13200.0,108333.3333,10500.0,3920.0,73333.33333,15400.0,42675.0,44750.0,85000.0,9820.0,12060.0,148333.3333,2340.0,25400.0,37460.0,9760.0,41340.0,89575.0,22400.0,5460.0,12625.0,26100.0
10350.0,119800.0,26500.0,28460.0,13500.0,30600.0,30260.0,11860.0,30800.0,35660.0,123660.0,31660.0,2440.0,11850.0,120000.0,12460.0,12200.0,100000.0,10700.0,3700.0,70000.0,15400.0,42675.0,44750.0,85000.0,9920.0,11460.0,143333.3333,2340.0,25500.0,37660.0,9760.0,41840.0,78325.0,22000.0,5460.0,12250.0,25700.0
10590.0,120740.0,26500.0,29740.0,13460.0,31060.0,30840.0,11950.0,31660.0,36340.0,123660.0,32540.0,2440.0,11900.0,120000.0,12490.0,12200.0,100000.0,10860.0,3780.0,73333.33333,15433.333330000001,42500.0,44575.0,84150.0,9960.0,11500.0,143333.3333,2370.0,25460.0,37560.0,9960.0,40840.0,80000.0,22040.0,5300.0,12375.0,25660.0
10540.0,119740.0,26500.0,29340.0,13460.0,31360.0,31840.0,11950.0,33660.0,38840.0,123660.0,34040.0,2440.0,11900.0,121666.6667,12540.0,12450.0,103333.3333,10860.0,3780.0,80000.0,15433.333330000001,42500.0,44575.0,84150.0,9960.0,11500.0,146666.6667,2370.0,25260.0,37360.0,9960.0,41340.0,84375.0,21940.0,5300.0,12375.0,25660.0
10590.0,113740.0,29000.0,27840.0,13060.0,31960.0,31740.0,11600.0,33160.0,40840.0,123660.0,32540.0,2440.0,11900.0,120000.0,12890.0,12075.0,93333.33333,10360.0,3780.0,66666.66667,15433.333330000001,42500.0,44575.0,84150.0,9860.0,11500.0,143333.3333,2220.0,26060.0,37760.0,9760.0,39840.0,83750.0,21340.0,5300.0,12375.0,25360.0
10550.0,114360.0,28000.0,28040.0,13060.0,30940.0,32960.0,11760.0,33160.0,43340.0,123660.0,33560.0,2460.0,12250.0,120000.0,12910.0,12075.0,91666.66667,10600.0,3780.0,60000.0,15900.0,42425.0,44450.0,85850.0,9820.0,11460.0,143333.3333,2190.0,26200.0,37640.0,9700.0,39600.0,83925.0,21160.0,5340.0,12437.5,25040.0
13262.5,110260.0,26500.0,28040.0,13340.0,30600.0,32240.0,11560.0,34240.0,41840.0,123340.0,34260.0,2460.0,12250.0,120000.0,12510.0,12075.0,93333.33333,10600.0,3620.0,63333.333329999994,16400.0,42325.0,44375.0,87500.0,9820.0,11460.0,143333.3333,2240.0,26660.0,39060.0,9500.0,38800.0,83750.0,21760.0,5340.0,12437.5,22560.0
13387.5,110260.0,26500.0,28740.0,13140.0,31000.0,31740.0,11560.0,37240.0,42840.0,123340.0,34460.0,2460.0,12250.0,120000.0,12460.0,12075.0,93333.33333,10500.0,3620.0,60000.0,16400.0,42325.0,44375.0,87500.0,9820.0,11460.0,143333.3333,2190.0,26660.0,39060.0,9700.0,38300.0,83750.0,21560.0,5340.0,12500.0,22760.0
13250.0,110600.0,26500.0,28160.0,13140.0,30460.0,28440.0,11560.0,37100.0,42200.0,123340.0,33160.0,2460.0,12100.0,120000.0,12360.0,12075.0,93333.33333,10500.0,3620.0,64166.666670000006,16400.0,42325.0,44375.0,86650.0,9820.0,11460.0,143333.3333,2340.0,26600.0,39060.0,9740.0,38800.0,83750.0,21300.0,5340.0,12500.0,22760.0
13187.5,109600.0,26500.0,28160.0,13340.0,30260.0,27240.0,11260.0,37600.0,42200.0,123340.0,33660.0,2460.0,12100.0,120000.0,12360.0,11825.0,93333.33333,10600.0,3620.0,63333.333329999994,16400.0,42325.0,44375.0,86650.0,9820.0,11510.0,143333.3333,2340.0,26500.0,38860.0,9740.0,37800.0,86250.0,21100.0,5340.0,12437.5,26300.0
13187.5,114600.0,26500.0,27860.0,13240.0,30960.0,27440.0,11560.0,43900.0,43700.0,122840.0,34060.0,2460.0,12100.0,121666.6667,12560.0,12200.0,95000.0,10900.0,3820.0,66666.66667,16400.0,42325.0,44375.0,86650.0,9820.0,11460.0,145000.0,2320.0,26600.0,39060.0,9740.0,39300.0,83750.0,21400.0,5340.0,12375.0,25600.0
13250.0,109800.0,25500.0,27260.0,13560.0,30740.0,28440.0,11600.0,49440.0,40560.0,123660.0,32800.0,2460.0,12100.0,120000.0,13060.0,12825.0,105000.0,10000.0,3600.0,65000.0,16400.0,42450.0,44375.0,85850.0,9960.0,12100.0,146666.6667,2340.0,26740.0,40200.0,9700.0,38800.0,95000.0,21900.0,5340.0,12700.0,25200.0
13375.0,111800.0,25500.0,27260.0,13560.0,31440.0,28440.0,11700.0,48340.0,40060.0,123660.0,33300.0,2460.0,12100.0,120000.0,12910.0,12950.0,106666.6667,10300.0,3800.0,70000.0,16400.0,42450.0,44375.0,85850.0,9960.0,12100.0,146666.6667,2340.0,26740.0,39200.0,9800.0,38800.0,95000.0,21800.0,5340.0,12825.0,25500.0
13375.0,111800.0,25500.0,27260.0,13560.0,31440.0,28440.0,11700.0,48340.0,40560.0,123660.0,32800.0,2460.0,12100.0,120000.0,12910.0,12950.0,105000.0,10300.0,3800.0,70000.0,16400.0,42450.0,44375.0,85850.0,9960.0,12100.0,146666.6667,2340.0,26740.0,39200.0,9800.0,38800.0,95000.0,21800.0,5340.0,12825.0,25500.0
