TANGGAL,KOMODITI,SATUAN,HARGA,BULAN,TAHUN
2018-03-23,Beras Premium,Kg,12550.0,MARET,2018
2018-03-26,Beras Premium,Kg,12575.0,MARET,2018
2018-03-27,Beras Premium,Kg,13025.0,MARET,2018
2018-03-28,Beras Premium,Kg,13063.0,MARET,2018
2018-03-29,Beras Premium,Kg,13063.0,MARET,2018
2018-03-01,Gula Pasir,Kg,13840.0,MARET,2018
2018-03-02,Gula Pasir,Kg,13940.0,MARET,2018
2018-03-05,Gula Pasir,Kg,13450.0,MARET,2018
2018-03-06,Gula Pasir,Kg,13400.0,MARET,2018
2018-03-07,Gula Pasir,Kg,13600.0,MARET,2018
2018-03-08,Gula Pasir,Kg,13840.0,MARET,2018
2018-03-09,Gula Pasir,Kg,13690.0,MARET,2018
2018-03-12,Gula Pasir,Kg,13400.0,MARET,2018
2018-03-13,Gula Pasir,Kg,13500.0,MARET,2018
2018-03-14,Gula Pasir,Kg,13500.0,MARET,2018
2018-03-15,Gula Pasir,Kg,13500.0,MARET,2018
2018-03-16,Gula Pasir,Kg,13500.0,MARET,2018
2018-03-19,Gula Pasir,Kg,13540.0,MARET,2018
2018-03-20,Gula Pasir,Kg,13640.0,MARET,2018
2018-03-21,Gula Pasir,Kg,13340.0,MARET,2018
2018-03-22,Gula Pasir,Kg,13300.0,MARET,2018
2018-03-23,Gula Pasir,Kg,13300.0,MARET,2018
2018-03-26,Gula Pasir,Kg,13490.0,MARET,2018
2018-03-27,Gula Pasir,Kg,13410.0,MARET,2018
2018-03-28,Gula Pasir,Kg,13490.0,MARET,2018
2018-03-29,Gula Pasir,Kg,13340.0,MARET,2018
2018-03-01,Minyak Goreng Bimoli Botol,Liter,13613.0,MARET,2018
2018-03-02,Minyak Goreng Bimoli Botol,Liter,13425.0,MARET,2018
2018-03-05,Minyak Goreng Bimoli Botol,Liter,13075.0,MARET,2018
2018-03-06,Minyak Goreng Bimoli Botol,Liter,13513.0,MARET,2018
2018-03-07,Minyak Goreng Bimoli Botol,Liter,13450.0,MARET,2018
2018-03-08,Minyak Goreng Bimoli Botol,Liter,13500.0,MARET,2018
2018-03-09,Minyak Goreng Bimoli Botol,Liter,12875.0,MARET,2018
2018-03-12,Minyak Goreng Bimoli Botol,Liter,13375.0,MARET,2018
2018-03-13,Minyak Goreng Bimoli Botol,Liter,12938.0,MARET,2018
2018-03-14,Minyak Goreng Bimoli Botol,Liter,13500.0,MARET,2018
2018-03-15,Minyak Goreng Bimoli Botol,Liter,13625.0,MARET,2018
2018-03-16,Minyak Goreng Bimoli Botol,Liter,13625.0,MARET,2018
2018-03-19,Minyak Goreng Bimoli Botol,Liter,13575.0,MARET,2018
2018-03-20,Minyak Goreng Bimoli Botol,Liter,13450.0,MARET,2018
2018-03-21,Minyak Goreng Bimoli Botol,Liter,13638.0,MARET,2018
2018-03-22,Minyak Goreng Bimoli Botol,Liter,13638.0,MARET,2018
2018-03-23,Minyak Goreng Bimoli Botol,Liter,13450.0,MARET,2018
2018-03-26,Minyak Goreng Bimoli Botol,Liter,13450.0,MARET,2018
2018-03-27,Minyak Goreng Bimoli Botol,Liter,13450.0,MARET,2018
2018-03-28,Minyak Goreng Bimoli Botol,Liter,13050.0,MARET,2018
2018-03-29,Minyak Goreng Bimoli Botol,Liter,13240.0,MARET,2018
2018-03-01,Minyak Goreng Curah,Liter,12550.0,MARET,2018
2018-03-02,Minyak Goreng Curah,Liter,12175.0,MARET,2018
2018-03-05,Minyak Goreng Curah,Liter,12325.0,MARET,2018
2018-03-06,Minyak Goreng Curah,Liter,12100.0,MARET,2018
2018-03-07,Minyak Goreng Curah,Liter,12700.0,MARET,2018
2018-03-08,Minyak Goreng Curah,Liter,12625.0,MARET,2018
2018-03-09,Minyak Goreng Curah,Liter,12938.0,MARET,2018
2018-03-12,Minyak Goreng Curah,Liter,12450.0,MARET,2018
2018-03-13,Minyak Goreng Curah,Liter,12450.0,MARET,2018
2018-03-14,Minyak Goreng Curah,Liter,12325.0,MARET,2018
2018-03-15,Minyak Goreng Curah,Liter,12700.0,MARET,2018
2018-03-16,Minyak Goreng Curah,Liter,12575.0,MARET,2018
2018-03-19,Minyak Goreng Curah,Liter,12550.0,MARET,2018
2018-03-20,Minyak Goreng Curah,Liter,12425.0,MARET,2018
2018-03-21,Minyak Goreng Curah,Liter,12550.0,MARET,2018
2018-03-22,Minyak Goreng Curah,Liter,12640.0,MARET,2018
2018-03-23,Minyak Goreng Curah,Liter,12890.0,MARET,2018
2018-03-26,Minyak Goreng Curah,Liter,12690.0,MARET,2018
2018-03-27,Minyak Goreng Curah,Liter,12760.0,MARET,2018
2018-03-28,Minyak Goreng Curah,Liter,12740.0,MARET,2018
2018-03-29,Minyak Goreng Curah,Liter,12363.0,MARET,2018
2018-03-01,Daging Sapi Lokal Paha Belakang,Kg,120000.0,MARET,2018
2018-03-02,Daging Sapi Lokal Paha Belakang,Kg,123000.0,MARET,2018
2018-03-05,Daging Sapi Lokal Paha Belakang,Kg,119000.0,MARET,2018
2018-03-06,Daging Sapi Lokal Paha Belakang,Kg,122000.0,MARET,2018
2018-03-07,Daging Sapi Lokal Paha Belakang,Kg,122000.0,MARET,2018
2018-03-08,Daging Sapi Lokal Paha Belakang,Kg,123000.0,MARET,2018
2018-03-09,Daging Sapi Lokal Paha Belakang,Kg,120000.0,MARET,2018
2018-03-12,Daging Sapi Lokal Paha Belakang,Kg,122000.0,MARET,2018
2018-03-13,Daging Sapi Lokal Paha Belakang,Kg,122000.0,MARET,2018
2018-03-14,Daging Sapi Lokal Paha Belakang,Kg,120500.0,MARET,2018
2018-03-15,Daging Sapi Lokal Paha Belakang,Kg,120500.0,MARET,2018
2018-03-16,Daging Sapi Lokal Paha Belakang,Kg,123000.0,MARET,2018
2018-03-19,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-20,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-21,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-22,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-23,Daging Sapi Lokal Paha Belakang,Kg,121660.0,MARET,2018
2018-03-26,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-27,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-28,Daging Sapi Lokal Paha Belakang,Kg,120660.0,MARET,2018
2018-03-29,Daging Sapi Lokal Paha Belakang,Kg,120000.0,MARET,2018
2018-03-01,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333.0,MARET,2018
2018-03-02,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667.0,MARET,2018
2018-03-05,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667.0,MARET,2018
2018-03-06,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,125000.0,MARET,2018
2018-03-07,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,125000.0,MARET,2018
2018-03-08,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-09,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-12,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-13,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333.0,MARET,2018
2018-03-14,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667.0,MARET,2018
2018-03-15,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,117500.0,MARET,2018
2018-03-16,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333.0,MARET,2018
2018-03-19,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667.0,MARET,2018
2018-03-20,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-21,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333.0,MARET,2018
2018-03-22,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-23,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-26,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-27,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,MARET,2018
2018-03-28,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667.0,MARET,2018
2018-03-29,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667.0,MARET,2018
2018-03-01,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,91000.0,MARET,2018
2018-03-02,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,92667.0,MARET,2018
2018-03-05,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,83333.0,MARET,2018
2018-03-06,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,76667.0,MARET,2018
2018-03-07,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000.0,MARET,2018
2018-03-08,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-09,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-12,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-13,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333.0,MARET,2018
2018-03-14,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000.0,MARET,2018
2018-03-15,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-16,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,101667.0,MARET,2018
2018-03-19,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100833.0,MARET,2018
2018-03-20,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-21,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,81667.0,MARET,2018
2018-03-22,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667.0,MARET,2018
2018-03-23,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-26,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333.0,MARET,2018
2018-03-27,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,MARET,2018
2018-03-28,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000.0,MARET,2018
2018-03-29,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,101667.0,MARET,2018
2018-03-01,Daging Sapi Lokal Daging Tetelan,Kg,79333.0,MARET,2018
2018-03-02,Daging Sapi Lokal Daging Tetelan,Kg,72667.0,MARET,2018
2018-03-05,Daging Sapi Lokal Daging Tetelan,Kg,53333.0,MARET,2018
2018-03-06,Daging Sapi Lokal Daging Tetelan,Kg,66667.0,MARET,2018
2018-03-07,Daging Sapi Lokal Daging Tetelan,Kg,64167.0,MARET,2018
2018-03-08,Daging Sapi Lokal Daging Tetelan,Kg,66667.0,MARET,2018
2018-03-09,Daging Sapi Lokal Daging Tetelan,Kg,60000.0,MARET,2018
2018-03-12,Daging Sapi Lokal Daging Tetelan,Kg,71667.0,MARET,2018
2018-03-13,Daging Sapi Lokal Daging Tetelan,Kg,74000.0,MARET,2018
2018-03-14,Daging Sapi Lokal Daging Tetelan,Kg,55000.0,MARET,2018
2018-03-15,Daging Sapi Lokal Daging Tetelan,Kg,61667.0,MARET,2018
2018-03-16,Daging Sapi Lokal Daging Tetelan,Kg,76667.0,MARET,2018
2018-03-19,Daging Sapi Lokal Daging Tetelan,Kg,69167.0,MARET,2018
2018-03-20,Daging Sapi Lokal Daging Tetelan,Kg,68333.0,MARET,2018
2018-03-21,Daging Sapi Lokal Daging Tetelan,Kg,70000.0,MARET,2018
2018-03-22,Daging Sapi Lokal Daging Tetelan,Kg,66667.0,MARET,2018
2018-03-23,Daging Sapi Lokal Daging Tetelan,Kg,65000.0,MARET,2018
2018-03-26,Daging Sapi Lokal Daging Tetelan,Kg,76667.0,MARET,2018
2018-03-27,Daging Sapi Lokal Daging Tetelan,Kg,71667.0,MARET,2018
2018-03-28,Daging Sapi Lokal Daging Tetelan,Kg,70000.0,MARET,2018
2018-03-29,Daging Sapi Lokal Daging Tetelan,Kg,70000.0,MARET,2018
2018-03-01,Daging Sapi Impor Beku,Kg,90000.0,MARET,2018
2018-03-02,Daging Sapi Impor Beku,Kg,90000.0,MARET,2018
2018-03-05,Daging Sapi Impor Beku,Kg,90000.0,MARET,2018
2018-03-06,Daging Sapi Impor Beku,Kg,90000.0,MARET,2018
2018-03-07,Daging Sapi Impor Beku,Kg,90000.0,MARET,2018
2018-03-08,Daging Sapi Impor Beku,Kg,87500.0,MARET,2018
2018-03-09,Daging Sapi Impor Beku,Kg,87500.0,MARET,2018
2018-03-12,Daging Sapi Impor Beku,Kg,85000.0,MARET,2018
2018-03-13,Daging Sapi Impor Beku,Kg,85000.0,MARET,2018
2018-03-14,Daging Sapi Impor Beku,Kg,85000.0,MARET,2018
2018-03-15,Daging Sapi Impor Beku,Kg,95000.0,MARET,2018
2018-03-16,Daging Sapi Impor Beku,Kg,95000.0,MARET,2018
2018-03-19,Daging Sapi Impor Beku,Kg,96650.0,MARET,2018
2018-03-20,Daging Sapi Impor Beku,Kg,86650.0,MARET,2018
2018-03-21,Daging Sapi Impor Beku,Kg,86650.0,MARET,2018
2018-03-22,Daging Sapi Impor Beku,Kg,85850.0,MARET,2018
2018-03-23,Daging Sapi Impor Beku,Kg,85850.0,MARET,2018
2018-03-26,Daging Sapi Impor Beku,Kg,86650.0,MARET,2018
2018-03-27,Daging Sapi Impor Beku,Kg,87500.0,MARET,2018
2018-03-28,Daging Sapi Impor Beku,Kg,89150.0,MARET,2018
2018-03-29,Daging Sapi Impor Beku,Kg,89150.0,MARET,2018
2018-03-01,Daging Sapi Lokal Has Dalam,Kg,143333.0,MARET,2018
2018-03-02,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-05,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-06,Daging Sapi Lokal Has Dalam,Kg,145833.0,MARET,2018
2018-03-07,Daging Sapi Lokal Has Dalam,Kg,148333.0,MARET,2018
2018-03-08,Daging Sapi Lokal Has Dalam,Kg,147500.0,MARET,2018
2018-03-09,Daging Sapi Lokal Has Dalam,Kg,143333.0,MARET,2018
2018-03-12,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-13,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-14,Daging Sapi Lokal Has Dalam,Kg,143333.0,MARET,2018
2018-03-15,Daging Sapi Lokal Has Dalam,Kg,145000.0,MARET,2018
2018-03-16,Daging Sapi Lokal Has Dalam,Kg,151667.0,MARET,2018
2018-03-19,Daging Sapi Lokal Has Dalam,Kg,148333.0,MARET,2018
2018-03-20,Daging Sapi Lokal Has Dalam,Kg,148333.0,MARET,2018
2018-03-21,Daging Sapi Lokal Has Dalam,Kg,142500.0,MARET,2018
2018-03-22,Daging Sapi Lokal Has Dalam,Kg,145000.0,MARET,2018
2018-03-23,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-26,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-27,Daging Sapi Lokal Has Dalam,Kg,146667.0,MARET,2018
2018-03-28,Daging Sapi Lokal Has Dalam,Kg,143333.0,MARET,2018
2018-03-29,Daging Sapi Lokal Has Dalam,Kg,145000.0,MARET,2018
2018-03-01,Ayam Boiler,ekor,37760.0,MARET,2018
2018-03-02,Ayam Boiler,ekor,35560.0,MARET,2018
2018-03-05,Ayam Boiler,ekor,36400.0,MARET,2018
2018-03-06,Ayam Boiler,ekor,36600.0,MARET,2018
2018-03-07,Ayam Boiler,ekor,36200.0,MARET,2018
2018-03-08,Ayam Boiler,ekor,34400.0,MARET,2018
2018-03-09,Ayam Boiler,ekor,38700.0,MARET,2018
2018-03-12,Ayam Boiler,ekor,36340.0,MARET,2018
2018-03-13,Ayam Boiler,ekor,37140.0,MARET,2018
2018-03-14,Ayam Boiler,ekor,35540.0,MARET,2018
2018-03-15,Ayam Boiler,ekor,37940.0,MARET,2018
2018-03-16,Ayam Boiler,ekor,40040.0,MARET,2018
2018-03-19,Ayam Boiler,ekor,39660.0,MARET,2018
2018-03-20,Ayam Boiler,ekor,36960.0,MARET,2018
2018-03-21,Ayam Boiler,ekor,38060.0,MARET,2018
2018-03-22,Ayam Boiler,ekor,38400.0,MARET,2018
2018-03-23,Ayam Boiler,ekor,40500.0,MARET,2018
2018-03-26,Ayam Boiler,ekor,38460.0,MARET,2018
2018-03-27,Ayam Boiler,ekor,37860.0,MARET,2018
2018-03-28,Ayam Boiler,ekor,37760.0,MARET,2018
2018-03-29,Ayam Boiler,ekor,34260.0,MARET,2018
2018-03-01,Ayam Kampung,ekor,66160.0,MARET,2018
2018-03-02,Ayam Kampung,ekor,85825.0,MARET,2018
2018-03-05,Ayam Kampung,ekor,87767.0,MARET,2018
2018-03-06,Ayam Kampung,ekor,87767.0,MARET,2018
2018-03-07,Ayam Kampung,ekor,86100.0,MARET,2018
2018-03-08,Ayam Kampung,ekor,81675.0,MARET,2018
2018-03-09,Ayam Kampung,ekor,83900.0,MARET,2018
2018-03-12,Ayam Kampung,ekor,80425.0,MARET,2018
2018-03-13,Ayam Kampung,ekor,79900.0,MARET,2018
2018-03-14,Ayam Kampung,ekor,85567.0,MARET,2018
2018-03-15,Ayam Kampung,ekor,79800.0,MARET,2018
2018-03-16,Ayam Kampung,ekor,80550.0,MARET,2018
2018-03-19,Ayam Kampung,ekor,82825.0,MARET,2018
2018-03-20,Ayam Kampung,ekor,85825.0,MARET,2018
2018-03-21,Ayam Kampung,ekor,86100.0,MARET,2018
2018-03-22,Ayam Kampung,ekor,86100.0,MARET,2018
2018-03-23,Ayam Kampung,ekor,77075.0,MARET,2018
2018-03-26,Ayam Kampung,ekor,87767.0,MARET,2018
2018-03-27,Ayam Kampung,ekor,88750.0,MARET,2018
2018-03-28,Ayam Kampung,ekor,82075.0,MARET,2018
2018-03-29,Ayam Kampung,ekor,82767.0,MARET,2018
2018-03-01,Telur Ayam Ras,Kg,22860.0,MARET,2018
2018-03-02,Telur Ayam Ras,Kg,23360.0,MARET,2018
2018-03-05,Telur Ayam Ras,Kg,23160.0,MARET,2018
2018-03-06,Telur Ayam Ras,Kg,22060.0,MARET,2018
2018-03-07,Telur Ayam Ras,Kg,22160.0,MARET,2018
2018-03-08,Telur Ayam Ras,Kg,22350.0,MARET,2018
2018-03-09,Telur Ayam Ras,Kg,23200.0,MARET,2018
2018-03-12,Telur Ayam Ras,Kg,22600.0,MARET,2018
2018-03-13,Telur Ayam Ras,Kg,22400.0,MARET,2018
2018-03-14,Telur Ayam Ras,Kg,22100.0,MARET,2018
2018-03-15,Telur Ayam Ras,Kg,22500.0,MARET,2018
2018-03-16,Telur Ayam Ras,Kg,22500.0,MARET,2018
2018-03-19,Telur Ayam Ras,Kg,22640.0,MARET,2018
2018-03-20,Telur Ayam Ras,Kg,22540.0,MARET,2018
2018-03-21,Telur Ayam Ras,Kg,21840.0,MARET,2018
2018-03-22,Telur Ayam Ras,Kg,21400.0,MARET,2018
2018-03-23,Telur Ayam Ras,Kg,21600.0,MARET,2018
2018-03-26,Telur Ayam Ras,Kg,21540.0,MARET,2018
2018-03-27,Telur Ayam Ras,Kg,21740.0,MARET,2018
2018-03-28,Telur Ayam Ras,Kg,21610.0,MARET,2018
2018-03-29,Telur Ayam Ras,Kg,22640.0,MARET,2018
2018-03-01,Telur Ayam Kampung,butir,2340.0,MARET,2018
2018-03-02,Telur Ayam Kampung,butir,2340.0,MARET,2018
2018-03-05,Telur Ayam Kampung,butir,2530.0,MARET,2018
2018-03-06,Telur Ayam Kampung,butir,2470.0,MARET,2018
2018-03-07,Telur Ayam Kampung,butir,2420.0,MARET,2018
2018-03-08,Telur Ayam Kampung,butir,2490.0,MARET,2018
2018-03-09,Telur Ayam Kampung,butir,2520.0,MARET,2018
2018-03-12,Telur Ayam Kampung,butir,2370.0,MARET,2018
2018-03-13,Telur Ayam Kampung,butir,2520.0,MARET,2018
2018-03-14,Telur Ayam Kampung,butir,2380.0,MARET,2018
2018-03-15,Telur Ayam Kampung,butir,2420.0,MARET,2018
2018-03-16,Telur Ayam Kampung,butir,2520.0,MARET,2018
2018-03-19,Telur Ayam Kampung,butir,2580.0,MARET,2018
2018-03-20,Telur Ayam Kampung,butir,2380.0,MARET,2018
2018-03-21,Telur Ayam Kampung,butir,2460.0,MARET,2018
2018-03-22,Telur Ayam Kampung,butir,2380.0,MARET,2018
2018-03-23,Telur Ayam Kampung,butir,2490.0,MARET,2018
2018-03-26,Telur Ayam Kampung,butir,2330.0,MARET,2018
2018-03-27,Telur Ayam Kampung,butir,2490.0,MARET,2018
2018-03-28,Telur Ayam Kampung,butir,2500.0,MARET,2018
2018-03-29,Telur Ayam Kampung,butir,2430.0,MARET,2018
2018-03-01,Susu Kental Manis Kaleng Merk Bendera,buah,12300.0,MARET,2018
2018-03-02,Susu Kental Manis Kaleng Merk Bendera,buah,12300.0,MARET,2018
2018-03-05,Susu Kental Manis Kaleng Merk Bendera,buah,12360.0,MARET,2018
2018-03-06,Susu Kental Manis Kaleng Merk Bendera,buah,12260.0,MARET,2018
2018-03-07,Susu Kental Manis Kaleng Merk Bendera,buah,12460.0,MARET,2018
2018-03-08,Susu Kental Manis Kaleng Merk Bendera,buah,12300.0,MARET,2018
2018-03-09,Susu Kental Manis Kaleng Merk Bendera,buah,11900.0,MARET,2018
2018-03-12,Susu Kental Manis Kaleng Merk Bendera,buah,12240.0,MARET,2018
2018-03-13,Susu Kental Manis Kaleng Merk Bendera,buah,12640.0,MARET,2018
2018-03-14,Susu Kental Manis Kaleng Merk Bendera,buah,12440.0,MARET,2018
2018-03-15,Susu Kental Manis Kaleng Merk Bendera,buah,11940.0,MARET,2018
2018-03-16,Susu Kental Manis Kaleng Merk Bendera,buah,12240.0,MARET,2018
2018-03-19,Susu Kental Manis Kaleng Merk Bendera,buah,12260.0,MARET,2018
2018-03-20,Susu Kental Manis Kaleng Merk Bendera,buah,11960.0,MARET,2018
2018-03-21,Susu Kental Manis Kaleng Merk Bendera,buah,12060.0,MARET,2018
2018-03-22,Susu Kental Manis Kaleng Merk Bendera,buah,12060.0,MARET,2018
2018-03-23,Susu Kental Manis Kaleng Merk Bendera,buah,12260.0,MARET,2018
2018-03-26,Susu Kental Manis Kaleng Merk Bendera,buah,11860.0,MARET,2018
2018-03-27,Susu Kental Manis Kaleng Merk Bendera,buah,11850.0,MARET,2018
2018-03-28,Susu Kental Manis Kaleng Merk Bendera,buah,12100.0,MARET,2018
2018-03-29,Susu Kental Manis Kaleng Merk Bendera,buah,12500.0,MARET,2018
2018-03-01,Susu Kental Manis Kaleng Merk Indomilk,buah,10200.0,MARET,2018
2018-03-02,Susu Kental Manis Kaleng Merk Indomilk,buah,10200.0,MARET,2018
2018-03-05,Susu Kental Manis Kaleng Merk Indomilk,buah,10240.0,MARET,2018
2018-03-06,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,MARET,2018
2018-03-07,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,MARET,2018
2018-03-08,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,MARET,2018
2018-03-09,Susu Kental Manis Kaleng Merk Indomilk,buah,9640.0,MARET,2018
2018-03-12,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,MARET,2018
2018-03-13,Susu Kental Manis Kaleng Merk Indomilk,buah,10640.0,MARET,2018
2018-03-14,Susu Kental Manis Kaleng Merk Indomilk,buah,10040.0,MARET,2018
2018-03-15,Susu Kental Manis Kaleng Merk Indomilk,buah,10540.0,MARET,2018
2018-03-16,Susu Kental Manis Kaleng Merk Indomilk,buah,10740.0,MARET,2018
2018-03-19,Susu Kental Manis Kaleng Merk Indomilk,buah,10740.0,MARET,2018
2018-03-20,Susu Kental Manis Kaleng Merk Indomilk,buah,10740.0,MARET,2018
2018-03-21,Susu Kental Manis Kaleng Merk Indomilk,buah,10240.0,MARET,2018
2018-03-22,Susu Kental Manis Kaleng Merk Indomilk,buah,10340.0,MARET,2018
2018-03-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10790.0,MARET,2018
2018-03-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10790.0,MARET,2018
2018-03-27,Susu Kental Manis Kaleng Merk Indomilk,buah,10350.0,MARET,2018
2018-03-28,Susu Kental Manis Kaleng Merk Indomilk,buah,10400.0,MARET,2018
2018-03-29,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,MARET,2018
2018-03-01,Susu Bubuk Kaleng Merk Bendera,buah,44567.0,MARET,2018
2018-03-02,Susu Bubuk Kaleng Merk Bendera,buah,43233.0,MARET,2018
2018-03-05,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-06,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-07,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-08,Susu Bubuk Kaleng Merk Bendera,buah,44000.0,MARET,2018
2018-03-09,Susu Bubuk Kaleng Merk Bendera,buah,42667.0,MARET,2018
2018-03-12,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-13,Susu Bubuk Kaleng Merk Bendera,buah,43000.0,MARET,2018
2018-03-14,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-15,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-16,Susu Bubuk Kaleng Merk Bendera,buah,43000.0,MARET,2018
2018-03-19,Susu Bubuk Kaleng Merk Bendera,buah,43233.0,MARET,2018
2018-03-20,Susu Bubuk Kaleng Merk Bendera,buah,43233.0,MARET,2018
2018-03-21,Susu Bubuk Kaleng Merk Bendera,buah,44567.0,MARET,2018
2018-03-22,Susu Bubuk Kaleng Merk Bendera,buah,44433.0,MARET,2018
2018-03-23,Susu Bubuk Kaleng Merk Bendera,buah,44433.0,MARET,2018
2018-03-26,Susu Bubuk Kaleng Merk Bendera,buah,43233.0,MARET,2018
2018-03-27,Susu Bubuk Kaleng Merk Bendera,buah,44067.0,MARET,2018
2018-03-28,Susu Bubuk Kaleng Merk Bendera,buah,44567.0,MARET,2018
2018-03-29,Susu Bubuk Kaleng Merk Bendera,buah,44333.0,MARET,2018
2018-03-01,Susu Bubuk Kaleng Merk Indomilk,buah,42833.0,MARET,2018
2018-03-02,Susu Bubuk Kaleng Merk Indomilk,buah,41500.0,MARET,2018
2018-03-05,Susu Bubuk Kaleng Merk Indomilk,buah,42500.0,MARET,2018
2018-03-06,Susu Bubuk Kaleng Merk Indomilk,buah,42500.0,MARET,2018
2018-03-07,Susu Bubuk Kaleng Merk Indomilk,buah,42500.0,MARET,2018
2018-03-08,Susu Bubuk Kaleng Merk Indomilk,buah,42100.0,MARET,2018
2018-03-09,Susu Bubuk Kaleng Merk Indomilk,buah,40767.0,MARET,2018
2018-03-12,Susu Bubuk Kaleng Merk Indomilk,buah,41733.0,MARET,2018
2018-03-13,Susu Bubuk Kaleng Merk Indomilk,buah,40400.0,MARET,2018
2018-03-14,Susu Bubuk Kaleng Merk Indomilk,buah,41733.0,MARET,2018
2018-03-15,Susu Bubuk Kaleng Merk Indomilk,buah,41733.0,MARET,2018
