TANGGAL,KOMODITI,SATUAN,HARGA
43348,Ayam Kampung,ekor,85825
43409,Ayam Kampung,ekor,87767
14/05/2018,Ayam Kampung,ekor,85825
15/05/2018,Ayam Kampung,ekor,85825
16/05/2018,Ayam Kampung,ekor,88325
17/05/2018,Ayam Kampung,ekor,87767
18/05/2018,Ayam Kampung,ekor,89433
21/05/2018,Ayam Kampung,ekor,88325
22/05/2018,Ayam Kampung,ekor,87075
23/05/2018,Ayam Kampung,ekor,89433
24/05/2018,Ayam Kampung,ekor,84175
25/05/2018,Ayam Kampung,ekor,97925
28/05/2018,Ayam Kampung,ekor,105567
30/05/2018,Ayam Kampung,ekor,88900
31/05/2018,Ayam Kampung,ekor,83325
43136,Telur Ayam Ras,Kg,23500
43164,Telur Ayam Ras,Kg,23600
43195,Telur Ayam Ras,Kg,24100
43286,Telur Ayam Ras,Kg,24300
43317,Telur Ayam Ras,Kg,25300
43348,Telur Ayam Ras,Kg,25900
43409,Telur Ayam Ras,Kg,26100
14/05/2018,Telur Ayam Ras,Kg,26200
15/05/2018,Telur Ayam Ras,Kg,26100
16/05/2018,Telur Ayam Ras,Kg,25800
17/05/2018,Telur Ayam Ras,Kg,26100
18/05/2018,Telur Ayam Ras,Kg,26000
21/05/2018,Telur Ayam Ras,Kg,25860
22/05/2018,Telur Ayam Ras,Kg,25760
23/05/2018,Telur Ayam Ras,Kg,26160
24/05/2018,Telur Ayam Ras,Kg,25560
25/05/2018,Telur Ayam Ras,Kg,25760
28/05/2018,Telur Ayam Ras,Kg,25760
30/05/2018,Telur Ayam Ras,Kg,25360
31/05/2018,Telur Ayam Ras,Kg,24760
43136,Telur Ayam Kampung,butir,2280
43164,Telur Ayam Kampung,butir,2370
43195,Telur Ayam Kampung,butir,2380
43286,Telur Ayam Kampung,butir,2480
43317,Telur Ayam Kampung,butir,2200
43348,Telur Ayam Kampung,butir,2240
43409,Telur Ayam Kampung,butir,2490
14/05/2018,Telur Ayam Kampung,butir,2400
15/05/2018,Telur Ayam Kampung,butir,2400
16/05/2018,Telur Ayam Kampung,butir,2180
17/05/2018,Telur Ayam Kampung,butir,2250
18/05/2018,Telur Ayam Kampung,butir,3750
21/05/2018,Telur Ayam Kampung,butir,2310
22/05/2018,Telur Ayam Kampung,butir,2310
23/05/2018,Telur Ayam Kampung,butir,2460
24/05/2018,Telur Ayam Kampung,butir,2220
25/05/2018,Telur Ayam Kampung,butir,2240
28/05/2018,Telur Ayam Kampung,butir,2290
30/05/2018,Telur Ayam Kampung,butir,2270
31/05/2018,Telur Ayam Kampung,butir,2280
43136,Susu Kental Manis Kaleng Merk Bendera,buah,12000
43164,Susu Kental Manis Kaleng Merk Bendera,buah,11900
43195,Susu Kental Manis Kaleng Merk Bendera,buah,12100
43286,Susu Kental Manis Kaleng Merk Bendera,buah,12300
43317,Susu Kental Manis Kaleng Merk Bendera,buah,12100
43348,Susu Kental Manis Kaleng Merk Bendera,buah,12100
43409,Susu Kental Manis Kaleng Merk Bendera,buah,11650
14/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11700
15/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11500
16/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,12100
17/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11500
18/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11500
21/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11460
22/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11460
23/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11460
24/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,12200
25/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,12100
28/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,12100
30/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,12400
31/05/2018,Susu Kental Manis Kaleng Merk Bendera,buah,11700
43136,Susu Kental Manis Kaleng Merk Indomilk,buah,10190
43164,Susu Kental Manis Kaleng Merk Indomilk,buah,10540
43195,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
43286,Susu Kental Manis Kaleng Merk Indomilk,buah,9990
43317,Susu Kental Manis Kaleng Merk Indomilk,buah,9840
43348,Susu Kental Manis Kaleng Merk Indomilk,buah,9720
43409,Susu Kental Manis Kaleng Merk Indomilk,buah,9740
14/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,9840
15/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,9840
16/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,9840
17/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
18/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
21/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
22/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
23/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
24/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10120
25/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
28/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
30/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
31/05/2018,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
43136,Susu Bubuk Kaleng Merk Bendera,buah,43933
43164,Susu Bubuk Kaleng Merk Bendera,buah,43933
43195,Susu Bubuk Kaleng Merk Bendera,buah,43933
43286,Susu Bubuk Kaleng Merk Bendera,buah,43933
43317,Susu Bubuk Kaleng Merk Bendera,buah,43933
43348,Susu Bubuk Kaleng Merk Bendera,buah,44233
43409,Susu Bubuk Kaleng Merk Bendera,buah,44233
14/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,44333
15/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,44333
16/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,44333
17/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,44333
18/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
21/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43567
22/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43567
23/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43567
24/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
25/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
28/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
30/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
31/05/2018,Susu Bubuk Kaleng Merk Bendera,buah,43933
43136,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43164,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43195,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43286,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43317,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43348,Susu Bubuk Kaleng Merk Indomilk,buah,47600
43409,Susu Bubuk Kaleng Merk Indomilk,buah,47600
14/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42400
15/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42400
